,Edge 1,Edge 2,Edge 3,Edge 4,Edge 5,Edge 6,Edge 7,Edge 8,Edge 9,Edge 10,Edge 11,Edge 12,Edge 13,Edge 14
9112,38830000,73800000,214630000,60900000,428170000,528200000,512600000,105720000,69640000,0,0,157000000,0,0
9113,118790000,70290000,0,0,112400000,0,0,29640000,100400000,307200000,46100000,405930000,908200000,1053400000
9114,253190000,156450000,0,0,248800000,0,0,77700000,183800000,578790000,121700000,797930000,1429500000,1545800000
9115,136230000,88050000,0,0,189900000,0,0,55930000,93600000,310590000,73400000,530234000,704700000,685000000
9116,58240000,159000000,465970000,90700000,561394000,1228400000,1388700000,192060000,119830000,0,0,137500000,0,0
9117,71240000,177700000,580730000,105100000,849920000,1532000000,1675300000,234030000,141280000,0,0,268400000,0,0
9118,45270000,104800000,303330000,74800000,565170000,807400000,830000000,138450000,90990000,0,0,200700000,0,0
9119,60240000,29170000,0,0,57470000,0,0,7260000,58900000,197230000,9900000,230860000,680400000,838000000
9120,271550000,163210000,0,0,280200000,0,0,78240000,199300000,642170000,118900000,903070000,1710400000,1893900000
9121,292680000,187540000,0,0,288600000,0,0,101020000,213200000,656890000,154900000,909829000,1494800000,1544500000
9122,3810000,52400000,104950000,26900000,95480000,237000000,350200000,45860000,34710000,0,0,107655000,0,0
9123,86740000,216100000,702260000,120600000,981704000,1870300000,2048900000,281370000,164670000,0,0,290900000,0,0
9124,65010000,150200000,474020000,98200000,755050000,1196900000,1254100000,202190000,125180000,0,0,254300000,0,0
9125,11240000,0,0,17900000,83770000,0,0,1560000,20990000,49910000,0,70880000,223500000,338500000
9126,238850000,145260000,0,0,240600000,0,0,66910000,179200000,571720000,105000000,793000000,1534300000,1704100000
9127,264580000,169350000,0,0,264000000,0,0,91730000,192300000,598710000,139000000,828947000,1367000000,1417300000
9128,9090000,61200000,137070000,30900000,119890000,356600000,477300000,56600000,41020000,0,0,74006000,0,0
9129,84510000,213600000,695060000,120400000,970953000,1848300000,2036700000,278780000,164170000,0,0,289900000,0,0
9130,63590000,158700000,498850000,99700000,801500000,1331700000,1428700000,205830000,129430000,0,0,267800000,0,0
9131,27130000,29700000,57890000,44600000,236310000,71500000,0,52090000,42010000,0,0,104100000,0,21600000
9132,202570000,119970000,0,0,226800000,0,0,50820000,159100000,521900000,79800000,746220000,1536500000,1759400000
9133,346320000,212520000,0,0,330100000,0,0,110840000,251000000,782360000,169100000,1059040000,1879300000,2004800000
9134,134010000,85690000,0,0,226900000,0,0,58040000,87300000,295750000,72300000,600203000,679100000,621300000
9135,77870000,204500000,623790000,115600000,767000000,1653500000,1855500000,255910000,154350000,0,0,195800000,0,0
9136,81810000,197200000,646650000,119500000,946303000,1648300000,1768100000,264670000,158680000,0,0,303000000,0,0
9137,42060000,72900000,204960000,65900000,452140000,483600000,436700000,107080000,72900000,0,0,172600000,0,0
9138,160610000,94430000,0,0,156700000,0,0,39090000,131000000,419770000,61100000,554280000,1235900000,1431500000
9139,317240000,195530000,0,0,302600000,0,0,100210000,230400000,721480000,154500000,973460000,1738200000,1857300000
9140,124530000,78340000,0,0,207200000,0,0,54040000,80500000,277420000,65800000,549987000,633000000,578500000
9141,77080000,203300000,624510000,114500000,788267000,1676100000,1884700000,253630000,153530000,0,0,206300000,0,0
9142,80820000,201300000,658050000,120400000,966870000,1713200000,1857400000,266000000,160970000,0,0,309400000,0,0
9143,46350000,103000000,292220000,77200000,580820000,768900000,763600000,137030000,92430000,0,0,212700000,0,0
9144,104170000,55740000,0,0,108900000,0,0,14940000,93900000,323900000,26200000,402560000,1066200000,1277100000
9145,331980000,200250000,0,0,329800000,0,0,98840000,241700000,770940000,149500000,1063620000,1977400000,2165700000
9146,283020000,185000000,0,0,295400000,0,0,102260000,205500000,626270000,155600000,908316000,1389900000,1402000000
9147,44440000,146800000,400890000,84500000,328800000,1018800000,1196800000,168320000,109880000,0,0,40558000,0,0
9148,92070000,224500000,741110000,130400000,1039954000,1911700000,2079300000,299500000,176180000,0,0,319200000,0,0
9149,59050000,133600000,408930000,91300000,701930000,1044200000,1074700000,178880000,113810000,0,0,244000000,0,0
9150,56220000,25320000,0,0,50810000,0,0,5660000,57000000,190100000,5700000,190010000,644100000,812600000
9151,297800000,180600000,0,0,294100000,0,0,86580000,218400000,699550000,133600000,958430000,1810600000,1987400000
9152,269610000,174940000,0,0,279300000,0,0,97220000,195600000,603870000,145600000,863727000,1352200000,1369500000
9153,35940000,123800000,332320000,70500000,264370000,862300000,1031500000,137730000,92150000,0,0,32467000,0,0
9154,93780000,235400000,775670000,134500000,1084924000,2028900000,2218200000,310440000,183380000,0,0,330600000,0,0
9155,61220000,149800000,463210000,97600000,783630000,1243000000,1315800000,193880000,124380000,0,0,268200000,0,0
9156,16690000,0,0,25800000,89420000,0,0,5300000,24160000,70800000,0,93590000,342900000,499600000
9157,273290000,162910000,0,0,290100000,0,0,73770000,204900000,672800000,113000000,944430000,1867500000,2096500000
9158,348860000,218820000,0,0,327900000,0,0,116880000,253100000,772180000,181000000,1043516000,1753600000,1828700000
9159,0,31100000,38310000,9700000,134800000,65400000,175100000,26300000,13750000,0,0,230415000,0,0
9160,91150000,225600000,730510000,126200000,1007931000,1948300000,2153200000,293830000,171560000,0,0,294300000,0,0
9161,71510000,172400000,553150000,107100000,859620000,1436600000,1530600000,228070000,140200000,0,0,283700000,0,0
9162,26880000,24200000,50820000,42700000,234290000,42200000,0,48570000,38840000,0,0,105800000,0,62000000
9163,230760000,138520000,0,0,238400000,0,0,61770000,177300000,573340000,95700000,796230000,1610700000,1819300000
9164,327050000,204640000,0,0,309700000,0,0,108200000,237700000,734940000,166800000,990040000,1701100000,1782700000
9165,11340000,12510000,0,0,138200000,0,70000000,16670000,0,17640000,4700000,267305000,34400000,0
9166,89430000,227400000,733340000,127200000,1003055000,1962700000,2173500000,294710000,173280000,0,0,290000000,0,0
9167,72670000,179400000,574990000,110500000,889010000,1513000000,1630500000,235030000,145210000,0,0,292600000,0,0
9168,36150000,58600000,146780000,59900000,385090000,327800000,254900000,87370000,63620000,0,0,154900000,0,0
9169,185670000,108250000,0,0,205700000,0,0,42690000,149100000,494320000,68600000,688030000,1485200000,1713200000
9170,349680000,213560000,0,0,333400000,0,0,110500000,253100000,789900000,168500000,1070260000,1910900000,2048100000
9171,154200000,100430000,0,0,233800000,0,0,63970000,103500000,338840000,85100000,636406000,762700000,711900000
9172,76560000,204700000,618390000,116500000,741530000,1623000000,1823400000,254600000,155090000,0,0,184900000,0,0
9173,81900000,198300000,652280000,119200000,952316000,1678900000,1813100000,265250000,158950000,0,0,303500000,0,0
9174,45400000,86900000,247280000,72000000,509800000,607000000,576000000,122980000,82450000,0,0,190100000,0,0
9175,137530000,78880000,0,0,133300000,0,0,30190000,116000000,373990000,48000000,482150000,1136300000,1330800000
9176,316510000,193560000,0,0,304100000,0,0,97670000,229500000,721890000,150400000,980120000,1772300000,1909100000
9177,177420000,115420000,0,0,233500000,0,0,70810000,123700000,396890000,96700000,667171000,895700000,863400000
9178,66810000,183500000,542650000,104700000,625879000,1441100000,1636500000,222140000,138830000,0,0,146600000,0,0
9179,84780000,210000000,690640000,124400000,993992000,1783300000,1931100000,279180000,167220000,0,0,313800000,0,0
9180,49510000,108700000,315700000,80300000,602100000,820600000,824400000,145570000,96470000,0,0,217000000,0,0
9181,88280000,46180000,0,0,81000000,0,0,12410000,81900000,275200000,20700000,322470000,906900000,1095400000
9182,311200000,188110000,0,0,309000000,0,0,91890000,226900000,723890000,140300000,998640000,1860500000,2034800000
9183,276860000,180260000,0,0,288400000,0,0,99700000,202000000,619230000,150200000,892379000,1396300000,1417700000
9184,32570000,116800000,308030000,66900000,223270000,779400000,928300000,128160000,87080000,0,0,24304000,0,0
9185,93550000,232200000,763910000,132900000,1066653000,1989200000,2168400000,307300000,180590000,0,0,323800000,0,0
9186,60280000,134500000,414010000,92600000,704990000,1053100000,1087800000,181030000,114920000,0,0,244300000,0,0
9187,38340000,13720000,0,2400000,45590000,0,0,1920000,41900000,142250000,0,133380000,503200000,651100000
9188,282950000,171440000,0,0,281900000,0,0,81150000,208700000,669200000,125700000,921360000,1755700000,1924200000
9189,288620000,185930000,0,0,293700000,0,0,102160000,212400000,651040000,152900000,921488000,1499600000,1548300000
9190,7800000,61100000,141180000,34100000,125910000,370100000,501900000,53400000,45130000,0,0,93827000,0,0
9191,98790000,249000000,813860000,140700000,1123235000,2141300000,2334800000,327380000,191370000,0,0,333800000,0,0
9192,68030000,159600000,500980000,104000000,811460000,1284700000,1347900000,211680000,132750000,0,0,275300000,0,0
9193,17610000,0,0,26800000,104610000,0,0,12410000,21920000,35270000,0,65230000,195400000,317400000
9194,226170000,136170000,0,0,232700000,0,0,61940000,170800000,548190000,96500000,766310000,1502700000,1681000000
9195,273290000,172730000,0,0,266900000,0,0,91100000,198200000,611100000,141600000,840268000,1408900000,1473800000
9196,0,29600000,46250000,8800000,90800000,130800000,228900000,22440000,13620000,0,0,133197000,0,0
9197,76430000,190700000,609730000,108700000,848815000,1603200000,1764700000,249010000,146420000,0,0,251400000,0,0
9198,60840000,145300000,461690000,92200000,727110000,1201700000,1281300000,192320000,119370000,0,0,241000000,0,0
9199,19960000,15300000,31120000,32200000,171180000,14100000,0,34490000,28440000,0,0,79000000,0,65000000
9200,189580000,114460000,0,0,198300000,0,0,51860000,146300000,461910000,80900000,656680000,1293500000,1456000000
9201,254310000,159720000,0,0,250400000,0,0,82850000,184300000,573870000,129000000,790770000,1353000000,1429300000
9202,34240000,19740000,0,0,125700000,0,0,21420000,11200000,76570000,17700000,275162000,171600000,106100000
9203,69080000,176200000,550640000,99600000,756362000,1465100000,1621600000,224970000,133680000,0,0,217000000,0,0
9204,62200000,150500000,482770000,93800000,740310000,1255900000,1348000000,199470000,122750000,0,0,242000000,0,0
9205,27000000,37200000,96250000,43600000,268290000,206900000,154900000,60440000,44210000,0,0,108600000,0,0
9206,155000000,92900000,0,0,163300000,0,0,41340000,123700000,384270000,64500000,547850000,1110100000,1265100000
9207,250700000,155630000,0,0,247400000,0,0,78580000,181600000,567980000,123100000,786850000,1381500000,1480300000
9208,99490000,64160000,0,0,168000000,0,0,43390000,64400000,227690000,53900000,441910000,521100000,489000000
9209,60020000,157600000,469460000,90100000,598380000,1231900000,1375000000,194570000,119020000,0,0,157600000,0,0
9210,63920000,154300000,501980000,93900000,747440000,1305700000,1413300000,205290000,124420000,0,0,239300000,0,0
9211,35450000,66600000,190130000,56500000,393100000,474700000,460900000,95580000,64010000,0,0,145200000,0,0
9212,104630000,61360000,0,0,102400000,0,0,26030000,89400000,268230000,40400000,364680000,803800000,931500000
9213,221430000,136540000,0,0,220900000,0,0,66330000,160300000,503200000,105400000,704840000,1259000000,1364100000
9214,135650000,89820000,0,0,174300000,0,0,53840000,95900000,312400000,74900000,500695000,713800000,714200000
9215,41140000,117500000,327520000,66900000,369155000,856100000,971200000,136380000,87530000,0,0,80300000,0,0
9216,61040000,148600000,480110000,89000000,703120000,1247300000,1354200000,196870000,118290000,0,0,221300000,0,0
9217,37360000,76300000,225580000,59100000,422580000,570500000,575500000,106540000,69530000,0,0,150600000,0,0
9218,77780000,45280000,0,0,69400000,0,0,18880000,70200000,203590000,28800000,264360000,620600000,728600000
9219,207030000,127690000,0,0,208200000,0,0,60990000,150800000,474650000,97400000,667490000,1207000000,1314300000
9220,151300000,99370000,0,0,181000000,0,0,57860000,108600000,351010000,81900000,535983000,811300000,830800000
9221,28560000,88400000,231040000,50200000,220062000,599400000,695400000,96830000,64910000,0,0,33000000,0,0
9222,60310000,148000000,474470000,86500000,689771000,1241800000,1355700000,194360000,115590000,0,0,213500000,0,0
9223,43420000,98800000,302870000,68000000,514250000,786700000,824900000,132680000,84460000,0,0,175500000,0,0
9224,20480000,8280000,0,200000,23530000,0,0,1930000,25900000,73690000,0,71090000,255800000,331000000
9225,171530000,104900000,0,0,176700000,0,0,48480000,128100000,398670000,77900000,572730000,1064200000,1174500000
9226,167450000,108820000,0,0,180300000,0,0,57590000,121800000,384350000,88400000,554310000,907600000,952900000
9227,0,22100000,26650000,8000000,58300000,73800000,127200000,13420000,11200000,0,0,79234000,0,0
9228,52300000,130600000,401540000,74500000,583254000,1062800000,1163100000,166890000,98690000,0,0,175100000,0,0
9229,43220000,99100000,313980000,65500000,502030000,807200000,855100000,133700000,83390000,0,0,167000000,0,0
9230,3660000,0,0,7900000,44330000,0,0,1130000,12050000,17690000,0,32120000,83000000,133100000
9231,147900000,91940000,0,0,152600000,0,0,41640000,113300000,345400000,68200000,500960000,932600000,1031500000
9232,158530000,102510000,0,0,172000000,0,0,54800000,116000000,369480000,82300000,532380000,886100000,937900000
9233,11580000,5970000,0,0,76600000,0,0,8800000,0,27740000,1900000,149128000,67700000,29800000
9234,49400000,124200000,375200000,70300000,544578000,1003800000,1104800000,155970000,92810000,0,0,160300000,0,0
9235,46810000,112200000,358300000,70400000,555950000,940800000,1015100000,148520000,91820000,0,0,180700000,0,0
9236,21520000,37400000,107150000,36000000,242680000,265800000,250500000,56690000,39200000,0,0,92000000,0,0
9237,100530000,61430000,0,0,103700000,0,0,28220000,83600000,239730000,44300000,353120000,695000000,785700000
9238,164220000,103560000,0,0,170000000,0,0,49800000,119200000,373840000,80600000,536190000,936600000,1011500000
9239,92120000,60520000,0,0,129200000,0,0,38350000,64500000,220230000,49700000,364810000,520300000,529600000
9240,28600000,78700000,207680000,44600000,246420000,548900000,619600000,87580000,57400000,0,0,53800000,0,0
9241,45130000,109800000,342410000,65500000,514700000,890800000,963500000,143260000,85850000,0,0,161600000,0,0
9242,25880000,51000000,162140000,40800000,298360000,406100000,411400000,74250000,48180000,0,0,106500000,0,0
9243,70090000,44390000,0,0,62100000,0,0,19980000,62700000,165760000,32000000,231750000,480600000,548200000
9244,144950000,92100000,0,0,151500000,0,0,44580000,106400000,336260000,71300000,481490000,848500000,918500000
9245,90970000,57290000,0,0,124200000,0,0,37280000,63500000,217330000,46300000,355030000,519200000,533000000
9246,25390000,70000000,180240000,39800000,213620000,482300000,549000000,76050000,50790000,0,0,44900000,0,0
9247,46620000,116100000,362010000,67700000,540080000,957100000,1045500000,149400000,89710000,0,0,167600000,0,0
9248,35710000,82800000,254850000,56700000,428420000,668600000,707300000,110920000,70740000,0,0,144700000,0,0
9249,9670000,3270000,0,1900000,19880000,0,0,880000,15900000,39910000,0,43580000,147700000,196900000
9250,136440000,84140000,0,0,142500000,0,0,38580000,104000000,315200000,62800000,463240000,853100000,943100000
9251,145340000,94510000,0,0,158800000,0,0,48620000,106300000,337530000,75500000,490120000,821600000,875000000
9252,33380000,17710000,0,0,88000000,0,0,16830000,15400000,81520000,14400000,205110000,201700000,183200000
9253,39920000,100300000,290160000,56800000,417800000,775900000,853100000,122230000,73900000,0,0,118900000,0,0
9254,39710000,93100000,293670000,58600000,457290000,759100000,812600000,123530000,75670000,0,0,148200000,0,0
9255,10020000,12300000,50450000,17700000,135470000,113300000,92300000,26480000,18300000,0,0,57000000,0,0
9256,107190000,68530000,0,0,109800000,0,0,30560000,86700000,248800000,51200000,369940000,687400000,763300000
9257,133390000,85790000,0,0,145600000,0,0,45520000,97300000,313760000,67900000,451960000,764300000,815000000
9258,29020000,13870000,0,0,78900000,0,0,14250000,12100000,70200000,11100000,181810000,174100000,155700000
9259,40330000,102400000,297490000,57300000,434650000,807400000,893500000,124180000,75170000,0,0,124900000,0,0
9260,44240000,109200000,345240000,66800000,529420000,915200000,995000000,142360000,87710000,0,0,169300000,0,0
9261,26280000,53700000,155860000,43500000,302590000,400500000,403800000,75920000,50340000,0,0,108500000,0,0
9262,73480000,44030000,0,0,74700000,0,0,20310000,65000000,181210000,30300000,264150000,548500000,631400000
9263,165980000,103230000,0,0,171200000,0,0,48680000,121400000,380090000,78800000,545860000,979100000,1068700000
9264,131260000,86330000,0,0,155700000,0,0,49330000,95200000,309420000,70200000,466410000,731900000,762300000
9265,11890000,45600000,100190000,24900000,82050000,259300000,315800000,42420000,31880000,0,0,16730000,0,0
9266,48220000,118800000,366530000,68400000,542260000,963200000,1047900000,153050000,90330000,0,0,166100000,0,0
9267,35780000,77800000,247960000,54300000,410410000,629700000,658500000,107470000,67600000,0,0,139300000,0,0
9268,31050000,19000000,0,0,15310000,0,0,7490000,34100000,82950000,11300000,84750000,257100000,313400000
9269,147290000,92620000,0,0,151600000,0,0,43110000,110400000,341660000,70200000,491010000,888000000,969700000
9270,119190000,76670000,0,0,142900000,0,0,45540000,85900000,281530000,62000000,426580000,666500000,692400000
9271,16220000,53600000,127390000,29800000,112500000,339900000,403600000,53480000,38190000,0,0,11100000,0,0
9272,50420000,127200000,396180000,72800000,583950000,1054900000,1157100000,162750000,97210000,0,0,178900000,0,0
9273,41560000,100200000,309830000,65900000,506420000,820300000,875600000,132150000,83640000,0,0,168800000,0,0
9274,7570000,300000,0,15300000,60650000,0,0,11740000,11630000,1390000,0,33800000,51700000,103600000
9275,148540000,90530000,0,0,158000000,0,0,41580000,115000000,351750000,66000000,516650000,979300000,1094400000
9276,190460000,120910000,0,0,196900000,0,0,61080000,138700000,435190000,96200000,617760000,1060700000,1134500000
9277,67200000,41340000,0,0,128000000,0,0,30760000,41300000,158670000,34200000,327414000,379300000,360900000
9278,46760000,119700000,348930000,68300000,465734000,921400000,1022200000,145870000,89380000,0,0,125300000,0,0
9279,50730000,119600000,385430000,74200000,582380000,994600000,1070200000,159940000,97020000,0,0,187200000,0,0
9280,21530000,35000000,108580000,34900000,244650000,259200000,238500000,55660000,37970000,0,0,94100000,0,0
9281,117790000,73540000,0,0,115900000,0,0,32920000,96200000,281020000,53500000,401210000,790600000,890400000
9282,175440000,111450000,0,0,181300000,0,0,56860000,127900000,403950000,88300000,570170000,980600000,1047100000
9283,47930000,27510000,0,0,107700000,0,0,23330000,26000000,113450000,22800000,261491000,269900000,244100000
9284,49360000,126800000,378170000,71600000,526061000,1016100000,1129400000,155960000,94740000,0,0,148100000,0,0
9285,52820000,131100000,419000000,79900000,636220000,1110600000,1208400000,171650000,105510000,0,0,204100000,0,0
9286,30770000,60600000,169600000,50700000,345900000,430800000,423400000,86020000,57680000,0,0,126700000,0,0
9287,95000000,55600000,0,0,101200000,0,0,24200000,82100000,244560000,36600000,350530000,749200000,868900000
9288,215900000,132430000,0,0,218200000,0,0,63890000,156900000,493340000,101000000,697660000,1259600000,1373400000
9289,165120000,108740000,0,0,191100000,0,0,62010000,119400000,380190000,89900000,572186000,876300000,898900000
9290,26160000,84600000,219760000,48000000,188086000,562500000,657700000,92230000,62190000,0,0,21700000,0,0
9291,61390000,149300000,479250000,87500000,694130000,1247200000,1357900000,196850000,116670000,0,0,214500000,0,0
9292,41890000,89600000,277060000,64400000,476830000,699500000,720900000,123770000,78740000,0,0,165100000,0,0
9293,54310000,31270000,0,0,34700000,0,0,12090000,53100000,149410000,18100000,164970000,461200000,554700000
9294,198040000,122530000,0,0,198600000,0,0,57930000,145500000,456930000,93000000,641480000,1167700000,1271900000
9295,143310000,93630000,0,0,172500000,0,0,55160000,102700000,331980000,77200000,509036000,765100000,780400000
9296,31890000,95900000,260100000,54200000,271951000,685900000,792400000,107700000,70820000,0,0,51000000,0,0
9297,61870000,154800000,498270000,90300000,724035000,1315900000,1442200000,202320000,121380000,0,0,224700000,0,0
9298,44590000,105400000,316540000,72000000,545540000,835700000,877000000,139460000,89490000,0,0,187200000,0,0
9299,26320000,9640000,0,1500000,28460000,0,0,1990000,31000000,98060000,0,103060000,357200000,458600000
9300,205920000,124260000,0,0,215400000,0,0,58270000,153600000,487670000,90400000,697820000,1322700000,1471900000
9301,234280000,149170000,0,0,236900000,0,0,78550000,170400000,530310000,121400000,741695000,1241500000,1303500000
9302,1020000,13800000,840000,600000,96300000,6900000,78500000,9290000,2830000,0,0,172401000,0,0
9303,66680000,166400000,523330000,94900000,733956000,1379400000,1516700000,215130000,126840000,0,0,216400000,0,0
9304,55620000,129100000,413110000,83200000,646780000,1059900000,1124900000,173610000,107320000,0,0,214200000,0,0
9305,12230000,2700000,6730000,20800000,113370000,0,0,17950000,16380000,0,0,57900000,36800000,105100000
9306,181380000,111250000,0,0,185300000,0,0,50440000,139100000,433210000,80800000,614520000,1182800000,1319100000
9307,211710000,135260000,0,0,216700000,0,0,71810000,154300000,482120000,109700000,677470000,1128900000,1184000000
9308,0,28200000,45500000,10400000,69500000,130700000,210700000,19420000,15070000,0,0,88101000,0,0
9309,66780000,169300000,537790000,96100000,760791000,1432100000,1580000000,218590000,129630000,0,0,226900000,0,0
9310,55790000,138000000,434360000,86900000,688530000,1154200000,1241100000,180200000,112820000,0,0,227700000,0,0
9311,22250000,24700000,55170000,36600000,195540000,84600000,19400000,44850000,34810000,0,0,84500000,0,0
9312,168510000,100630000,0,0,184900000,0,0,45020000,133000000,419130000,69700000,608840000,1215300000,1383700000
9313,267920000,165570000,0,0,263200000,0,0,84240000,194300000,605190000,131000000,838320000,1473700000,1579900000
9314,110230000,71610000,0,0,179900000,0,0,47460000,73100000,248870000,60400000,478997000,567700000,531900000
9315,62500000,164600000,493690000,94500000,618063000,1290100000,1441700000,204320000,125020000,0,0,161200000,0,0
9316,66550000,159500000,520640000,97300000,771904000,1344200000,1450000000,213280000,128970000,0,0,247500000,0,0
9317,33720000,56700000,162260000,53200000,358170000,384300000,351600000,85400000,58180000,0,0,136500000,0,0
9318,139660000,83620000,0,0,137900000,0,0,36590000,114200000,350390000,57100000,481040000,1015400000,1164500000
9319,246870000,153360000,0,0,242400000,0,0,77260000,179200000,560400000,121100000,773610000,1361700000,1459600000
9320,91270000,57970000,0,0,160700000,0,0,40620000,58100000,206150000,48900000,415169000,467400000,427000000
9321,63430000,167300000,508810000,95300000,660099000,1349200000,1508700000,208250000,127100000,0,0,177600000,0,0
9322,65870000,163600000,530380000,98900000,793550000,1399100000,1521900000,215150000,131540000,0,0,254800000,0,0
9323,37710000,74400000,204870000,62000000,429350000,517200000,498300000,104290000,70740000,0,0,159900000,0,0
9324,114380000,65230000,0,0,123600000,0,0,24930000,98400000,312460000,39500000,430180000,977000000,1145000000
9325,277040000,168350000,0,0,274800000,0,0,83210000,201000000,633240000,128400000,881490000,1601900000,1745500000
9326,200130000,132200000,0,0,228500000,0,0,75060000,144000000,449870000,111000000,682744000,1009500000,1014100000
9327,45810000,136500000,383220000,78900000,380031000,978700000,1124700000,160260000,103010000,0,0,72000000,0,0
9328,74230000,180300000,591290000,106400000,848633000,1534300000,1671200000,239990000,142880000,0,0,264400000,0,0
9329,47530000,101700000,305010000,74400000,547490000,771900000,784100000,139370000,89760000,0,0,193300000,0,0
9330,78350000,43380000,0,0,62900000,0,0,15080000,73200000,226030000,23400000,262870000,711900000,854700000
9331,256020000,156390000,0,0,252400000,0,0,75650000,186500000,588650000,118700000,814690000,1491300000,1625400000
9332,183090000,120360000,0,0,212400000,0,0,69390000,131100000,414680000,100600000,630552000,932300000,937100000
9333,45820000,134900000,382270000,77300000,402279000,994700000,1144200000,158190000,101550000,0,0,82600000,0,0
9334,73480000,183000000,598670000,107000000,861643000,1574200000,1724100000,241030000,144530000,0,0,268500000,0,0
9335,48840000,114200000,339520000,79300000,603030000,894500000,928200000,150940000,97830000,0,0,210800000,0,0
9336,45890000,19500000,0,0,45750000,0,0,4180000,47600000,159520000,2900000,175100000,565100000,711500000
9337,261050000,156980000,0,0,269200000,0,0,74530000,192700000,619050000,113900000,871100000,1656600000,1835900000
9338,282930000,180970000,0,0,278900000,0,0,97140000,206100000,634490000,149400000,878945000,1446000000,1495300000
9339,4750000,52100000,113200000,26500000,99800000,269600000,383800000,47330000,34950000,0,0,97012000,0,0
9340,84930000,212200000,690470000,119300000,963257000,1831200000,2006300000,276940000,162720000,0,0,286500000,0,0
9341,63020000,146300000,460000000,96000000,738300000,1170000000,1228400000,196090000,122230000,0,0,249400000,0,0
9342,11120000,0,0,17600000,78830000,0,0,310000,21540000,53300000,0,72870000,236100000,351200000
9343,233660000,141680000,0,0,237300000,0,0,65250000,175700000,559610000,102000000,781280000,1511100000,1679800000
9344,264110000,168560000,0,0,261800000,0,0,90450000,192200000,595900000,138400000,823920000,1365800000,1418200000
9345,4050000,48300000,103470000,23300000,97010000,267500000,379900000,41710000,31360000,0,0,86191000,0,0
9346,82620000,208900000,678970000,117600000,947021000,1807200000,1988800000,272220000,160540000,0,0,281900000,0,0
9347,62870000,153200000,481000000,97900000,770700000,1259900000,1340500000,200980000,126140000,0,0,258500000,0,0
9348,21540000,12300000,13540000,34300000,156960000,0,0,31790000,28730000,0,0,77500000,55400000,156000000
9349,211240000,126280000,0,0,227000000,0,0,56390000,163100000,525790000,87100000,749180000,1499800000,1698800000
9350,311510000,193530000,0,0,298200000,0,0,101140000,226200000,701250000,156200000,952007000,1654000000,1747600000
9351,71110000,42840000,0,0,177200000,0,0,36080000,39700000,156450000,36500000,427240000,375600000,305700000
9352,79170000,202500000,636890000,113800000,842080000,1708200000,1901000000,257740000,153450000,0,0,232800000,0,0
9353,73730000,177300000,574190000,109700000,862397000,1466200000,1565800000,237010000,144310000,0,0,281000000,0,0
9354,32690000,45200000,119090000,51800000,326370000,252300000,185300000,72730000,52940000,0,0,132600000,0,0
9355,179500000,107240000,0,0,183500000,0,0,46740000,142300000,452120000,73100000,626290000,1304600000,1490100000
9356,297140000,184370000,0,0,285700000,0,0,95100000,216200000,673480000,147200000,914961000,1609400000,1708300000
9357,97820000,59720000,0,0,186800000,0,0,44460000,61000000,217980000,50000000,479467000,513700000,456600000
9358,74190000,192500000,596900000,108300000,772593000,1612500000,1805400000,241410000,145510000,0,0,207000000,0,0
9359,77310000,191300000,622630000,115700000,919625000,1605200000,1725400000,253600000,154050000,0,0,296200000,0,0
9360,39950000,70700000,192610000,64600000,435850000,463900000,420900000,102360000,71280000,0,0,167400000,0,0
9361,142590000,82180000,0,0,147900000,0,0,32260000,118700000,382120000,51400000,516640000,1165500000,1356100000
9362,310520000,189670000,0,0,300500000,0,0,95610000,225400000,707850000,147100000,967860000,1748600000,1884600000
9363,191940000,125560000,0,0,242200000,0,0,75150000,137200000,430330000,104900000,704347000,982100000,962100000
9364,55070000,154100000,444280000,89600000,464130000,1159300000,1322800000,182790000,117670000,0,0,93300000,0,0
9365,86670000,216000000,711550000,126100000,1012797000,1846000000,1999500000,286570000,170490000,0,0,315100000,0,0
9366,50490000,102300000,300450000,79500000,570590000,743600000,733800000,142230000,93460000,0,0,207100000,0,0
9367,98880000,54500000,0,0,81900000,0,0,18740000,88400000,279440000,30200000,328170000,865900000,1031200000
9368,277130000,169230000,0,0,270300000,0,0,82870000,201500000,635050000,129300000,872850000,1594600000,1732800000
9369,187880000,123580000,0,0,222300000,0,0,71890000,134500000,423740000,103400000,656837000,952600000,947700000
9370,50710000,146200000,419030000,84500000,446536000,1092600000,1253000000,173000000,110950000,0,0,93900000,0,0
9371,77800000,192700000,632250000,113100000,907091000,1648000000,1794800000,255130000,152610000,0,0,283300000,0,0
9372,48920000,108400000,320020000,78500000,583530000,824800000,840900000,145920000,95050000,0,0,207000000,0,0
9373,66890000,34200000,0,0,55680000,0,0,9200000,65000000,208290000,14500000,235090000,687900000,839200000
9374,262170000,158650000,0,0,263600000,0,0,76200000,191900000,610080000,118000000,851610000,1586700000,1743800000
9375,231840000,151040000,0,0,242400000,0,0,82760000,167900000,519780000,125800000,745304000,1168000000,1194500000
9376,30310000,105400000,282730000,58800000,226900000,721300000,855700000,118060000,77320000,0,0,28623000,0,0
9377,76310000,187200000,611830000,108900000,867737000,1595600000,1746400000,247970000,146930000,0,0,266300000,0,0
9378,53260000,123900000,380250000,83400000,640870000,988100000,1033700000,164520000,104550000,0,0,219600000,0,0
